,i,j,rmse,r2
259,390.0,600.0,26.70144951514656,-0.04526642519180757
260,420.0,30.0,78.70925639124464,-8.082573965337398
261,420.0,60.0,47.154086286261936,-2.2598378062761424
262,420.0,90.0,30.688371321733324,-0.3807180591157511
263,420.0,120.0,26.290646578996235,-0.013350902473168391
264,420.0,150.0,26.249081302614492,-0.010149238005221939
265,420.0,180.0,26.5393402239831,-0.0326129528485799
266,420.0,210.0,26.661344973177084,-0.04212888390298031
267,420.0,240.0,26.695539594345625,-0.044803771795528746
268,420.0,270.0,26.698737524469003,-0.045054106468049415
269,420.0,300.0,26.701925086861632,-0.04530365939312664
270,420.0,330.0,26.44661998496359,-0.02541029680374396
271,420.0,360.0,26.69986724474873,-0.045142548387412385
272,420.0,390.0,26.70002786002191,-0.045155122709171325
273,420.0,420.0,26.656910000857344,-0.041782207593032306
274,420.0,450.0,26.700568847758472,-0.04519747636028337
275,420.0,480.0,26.700851906027882,-0.04521963718829669
276,420.0,510.0,26.701889775011235,-0.04530089467995202
277,420.0,540.0,26.701854874203338,-0.045298162152615395
278,420.0,570.0,26.701232110341287,-0.0452494040171052
279,420.0,600.0,26.701393156073483,-0.04526201268344221
280,450.0,30.0,78.31109979854192,-7.990916637049272
281,450.0,60.0,47.841009648630795,-2.3555058288236363
282,450.0,90.0,30.544252771949502,-0.3677802696665535
283,450.0,120.0,26.362025583089817,-0.018860859675568387
284,450.0,150.0,26.231555764892214,-0.008800809965610279
285,450.0,180.0,26.540870451785455,-0.03273203482955678
286,450.0,210.0,26.66682366288123,-0.04255722594051714
287,450.0,240.0,26.69528355189421,-0.04478373003273606
288,450.0,270.0,26.698548307403776,-0.045039293679981274
289,450.0,300.0,26.701857015974195,-0.04529832984053361
290,450.0,330.0,26.699511823422704,-0.045114723269436885
291,450.0,360.0,26.69980917295059,-0.04513800205461349
292,450.0,390.0,26.70021847256195,-0.04517004556879067
293,450.0,420.0,26.70186330189793,-0.04529882199104995
294,450.0,450.0,26.663345011590962,-0.04228524330498251
295,450.0,480.0,26.70160301232585,-0.045278442959528764
296,450.0,510.0,26.64752519971345,-0.04104879942023354
297,450.0,540.0,26.70114472274769,-0.04524256225937062
298,450.0,570.0,26.70130587300905,-0.0452551790682858
299,450.0,600.0,26.70144586686666,-0.045266139557559315
300,480.0,30.0,78.26130106372314,-7.97948546280271
301,480.0,60.0,47.852035600147524,-2.357052698686593
302,480.0,90.0,30.955786038624026,-0.40488571616302504
303,480.0,120.0,26.30889503344977,-0.014758133402521079
304,480.0,150.0,26.235117785270788,-0.009074801569431523
305,480.0,180.0,26.541696833639747,-0.03279634653340824
306,480.0,210.0,26.665662009760627,-0.04246639671453578
307,480.0,240.0,26.695118906802307,-0.04477084251405161
308,480.0,270.0,26.698711942281832,-0.045052103769837704
309,480.0,300.0,26.699061520149538,-0.04507947059401718
310,480.0,330.0,26.69940971321276,-0.04510672936449578
311,480.0,360.0,26.700964953109207,-0.04522848778826072
312,480.0,390.0,26.700133678510024,-0.045163407116563636
313,480.0,420.0,26.701486002139177,-0.04526928186476642
314,480.0,450.0,26.700600503348845,-0.045199954686717
315,480.0,480.0,26.70081705015866,-0.04521690828546343
316,480.0,510.0,26.701024086455316,-0.04523311742816172
317,480.0,540.0,26.70124731471072,-0.04525059440132018
318,480.0,570.0,26.701321461563573,-0.04525639953459426
319,480.0,600.0,26.70147267882599,-0.0452682387433061
320,510.0,30.0,79.0381391599647,-8.15863472209827
321,510.0,60.0,47.977040282701346,-2.3746149790588804
322,510.0,90.0,30.8099295584086,-0.39167791473592706
323,510.0,120.0,26.272971712889422,-0.011988834723973163
324,510.0,150.0,26.25860936034697,-0.0108827118342949
325,510.0,180.0,26.551415206435525,-0.03355281192048554
326,510.0,210.0,26.66405171356592,-0.04234049479732516
327,510.0,240.0,26.695725500330568,-0.044818323735930754
328,510.0,270.0,26.699076092931524,-0.04508061143707098
329,510.0,300.0,26.699001252068864,-0.0450747524609314
330,510.0,330.0,26.701241529567195,-0.045250141469366456
331,510.0,360.0,26.701200282618352,-0.04524691215542109
332,510.0,390.0,26.700010584472775,-0.04515377022947131
333,510.0,420.0,26.701199019457217,-0.045246813259848695
334,510.0,450.0,26.70055040757066,-0.04519603267335537
335,510.0,480.0,26.70083563932428,-0.04521836365043952
336,510.0,510.0,26.701876150159045,-0.04529982793399001
337,510.0,540.0,26.701832022797124,-0.04529637302427125
338,510.0,570.0,26.701300740295597,-0.04525477721567017
339,510.0,600.0,26.701966650229046,-0.045306913568525786
340,540.0,30.0,78.38827735988478,-8.008646919182098
341,540.0,60.0,47.65800185643714,-2.329883076269477
342,540.0,90.0,30.36194511565175,-0.3515014196591195
343,540.0,120.0,26.328658187325075,-0.016283271852341574
344,540.0,150.0,26.233862720675297,-0.008978257404850254
345,540.0,180.0,26.536671578125414,-0.03240529586025609
346,540.0,210.0,26.66289326374656,-0.042249925446477876
347,540.0,240.0,26.694666728824775,-0.04473544890017678
348,540.0,270.0,26.69855254912798,-0.045039625740643796
349,540.0,300.0,26.69903666907152,-0.04507752510695573
350,540.0,330.0,26.699488452560487,-0.04511289363137694
351,540.0,360.0,26.699858990166998,-0.04514190215099667
352,540.0,390.0,26.70011214888321,-0.04516172158425036
353,540.0,420.0,26.70030296888079,-0.04517666073272575
354,540.0,450.0,26.70060819188667,-0.045200556625279775
355,540.0,480.0,26.700725373140973,-0.04520973081188262
356,540.0,510.0,26.700930394997194,-0.04522578218568407
357,540.0,540.0,26.701178851752577,-0.045245234287980995
358,540.0,570.0,26.7012841357601,-0.045253477206743886
359,540.0,600.0,26.701436071952692,-0.04526537268597619
360,570.0,30.0,78.02943651686843,-7.926357285897469
361,570.0,60.0,47.117082134826724,-2.254723500809567
362,570.0,90.0,30.808571217453682,-0.39155520550136713
363,570.0,120.0,26.327866804695535,-0.016222178207916604
364,570.0,150.0,26.250733451180874,-0.010276402009018248
365,570.0,180.0,26.551007189965176,-0.033521046884477324
366,570.0,210.0,26.66833914187288,-0.04267572662800245
367,570.0,240.0,26.695368136667174,-0.04479035089776162
368,570.0,270.0,26.698606731457307,-0.04504386737423105
369,570.0,300.0,26.69900198412244,-0.04507480977024536
370,570.0,330.0,26.699453475267422,-0.04511015536198393
371,570.0,360.0,26.69974293169422,-0.04513281616223441
372,570.0,390.0,26.7008995334198,-0.045223365992896
373,570.0,420.0,26.70138610054337,-0.04526146028704958
374,570.0,450.0,26.70090713128428,-0.04522396083926861
375,570.0,480.0,26.70074100808898,-0.04521095488383953
376,570.0,510.0,26.700928216959227,-0.045225611664184706
377,570.0,540.0,26.701107400413257,-0.04523964022246085
378,570.0,570.0,26.701300771545853,-0.04525477966232838
379,570.0,600.0,26.701447940208567,-0.04526630188541092
380,600.0,30.0,78.2527644440643,-7.977526633332392
381,600.0,60.0,47.23271500845956,-2.2707183302660923
382,600.0,90.0,31.183418191409036,-0.425623226591195
383,600.0,120.0,26.350251750203686,-0.017950973699722317
384,600.0,150.0,26.248731981418718,-0.01012235217347035
385,600.0,180.0,26.543943062753556,-0.03297116545349765
386,600.0,210.0,26.66403695524206,-0.04233934094460223
387,600.0,240.0,26.695449428608633,-0.044796714036484886
388,600.0,270.0,26.69847485891479,-0.045033543820431676
389,600.0,300.0,26.69900147584678,-0.04507476997953819
390,600.0,330.0,26.699334561667968,-0.045100845992879
391,600.0,360.0,26.699779377844084,-0.04513566945511727
392,600.0,390.0,26.69999129036901,-0.045152259720856014
393,600.0,420.0,26.700410519501418,-0.04518508083380546
394,600.0,450.0,26.700603347140593,-0.04520017732823889
395,600.0,480.0,26.70084376378484,-0.04521899972316601
396,600.0,510.0,26.70097336569828,-0.045229146422070876
397,600.0,540.0,26.701151049408868,-0.04524305758617331
398,600.0,570.0,26.701304404395042,-0.04525506408691671
399,600.0,600.0,26.70143785221534,-0.045265512067764746
