,i,j,rmse,r2
343,540.0,120.0,27.776781745821733,-0.020317412362242937
344,540.0,150.0,27.57254477808105,-0.005368205888088173
345,540.0,180.0,27.78922017439564,-0.021231412185310994
346,540.0,210.0,27.876474823668392,-0.027654556182008072
347,540.0,240.0,27.899752166586612,-0.029371491692074425
348,540.0,270.0,27.904588254295344,-0.02972838104640463
349,540.0,300.0,27.9046942835771,-0.02973620639520247
350,540.0,330.0,27.90480992440887,-0.02974474114544501
351,540.0,360.0,27.90494754712108,-0.029754898291399545
352,540.0,390.0,27.905008013373966,-0.029759360975835758
353,540.0,420.0,27.90510605724696,-0.02976659708007312
354,540.0,450.0,27.90516993554282,-0.029771311615865104
355,540.0,480.0,27.90520543875671,-0.029773931934213183
356,540.0,510.0,27.905211614066214,-0.029774387703905836
357,540.0,540.0,27.905245405183834,-0.02977688166446102
358,540.0,570.0,27.905274882798885,-0.029779057268516596
359,540.0,600.0,27.905267772574263,-0.029778532496085086
360,570.0,30.0,80.91048231003548,-7.657271258523211
361,570.0,60.0,48.233439389293494,-2.0765778437213918
362,570.0,90.0,32.07269406204787,-0.36032390076464416
363,570.0,120.0,27.785135657420625,-0.020931228843439786
364,570.0,150.0,27.56868670675125,-0.005086874519211415
365,570.0,180.0,27.78495704534607,-0.020918103116007503
366,570.0,210.0,27.873765252043103,-0.02745479144720231
367,570.0,240.0,27.89949091882895,-0.029352214120478948
368,570.0,270.0,27.904550757402525,-0.029725613645685822
369,570.0,300.0,27.90470315472336,-0.02973686111959073
370,570.0,330.0,27.9048543042575,-0.029748016562995305
371,570.0,360.0,27.904956265813947,-0.029755541769985516
372,570.0,390.0,27.90503495249801,-0.029761349208810906
373,570.0,420.0,27.905094909705927,-0.029765774337233264
374,570.0,450.0,27.90516328273829,-0.02977082060531444
375,570.0,480.0,27.90517253828177,-0.029771503711167657
376,570.0,510.0,27.90520288872862,-0.029773743729016866
377,570.0,540.0,27.905245941974687,-0.029776921282447244
378,570.0,570.0,27.905261270315105,-0.029778052594858773
379,570.0,600.0,27.905258932696306,-0.029777880066215623
380,600.0,30.0,80.35605475672294,-7.539032323073313
381,600.0,60.0,48.99943578467137,-2.1750721893953595
382,600.0,90.0,32.621045293051104,-0.40723682693305285
383,600.0,120.0,27.788281402180743,-0.021162415108364474
384,600.0,150.0,27.571220453958762,-0.005271631458500847
385,600.0,180.0,27.78744702878315,-0.02110109300284191
386,600.0,210.0,27.87521267541419,-0.02756150115627487
387,600.0,240.0,27.899791729321237,-0.029374411057077054
388,600.0,270.0,27.904548432675135,-0.029725442072865427
389,600.0,300.0,27.904720679604107,-0.029738154523162086
390,600.0,330.0,27.904828971571362,-0.029746146904678472
391,600.0,360.0,27.904930269420845,-0.0297536231203277
392,600.0,390.0,27.905025204436704,-0.0297606297562083
393,600.0,420.0,27.905100815908764,-0.029766210243737046
394,600.0,450.0,27.905119625299424,-0.029767598468892986
395,600.0,480.0,27.905187347420103,-0.02977259670083998
396,600.0,510.0,27.90523373651974,-0.02977602045590788
397,600.0,540.0,27.905231230064217,-0.029775835466403278
398,600.0,570.0,27.90524870173501,-0.02977712496727669
399,600.0,600.0,27.905250276022887,-0.029777241158012613
