,hora,temp_inst,umid_inst,pto_orvalho_inst,pressao,vento_rajada,radiacao,precipitacao,vento_vel,diff_temp,diff_umid,diff_dew,diff_pressure,diff_wind
1756,4,25.2,75,20.5,1011.7,5.9,-3.54,0.0,133,0.6000000000000014,1,0.6000000000000014,0.6999999999999318,3.7
1757,5,25.1,76,20.7,1011.4,5.2,-3.05,0.0,159,0.1999999999999993,2,0.3000000000000007,0.3000000000000682,3.9000000000000004
1758,6,24.7,75,20.0,1011.2,5.1,-2.61,0.0,168,0.40000000000000213,2,0.6000000000000014,0.1999999999999318,3.3999999999999995
1759,7,24.0,76,19.5,1011.2,4.0,-3.5,0.0,170,0.8000000000000007,1,0.5,0.09999999999990905,1.7000000000000002
1760,8,23.8,73,18.6,1011.3,4.9,-3.53,0.0,167,0.3000000000000007,4,1.0,0.1999999999999318,2.8000000000000003
1761,9,23.1,76,18.6,1012.0,5.0,1.617,0.0,154,0.6999999999999993,3,0.40000000000000213,0.7000000000000455,3.5
1762,10,24.7,69,18.6,1012.5,5.5,291.9,0.0,166,1.6999999999999993,8,0.5,0.6000000000000227,3.0
1763,11,26.6,58,17.7,1013.0,8.3,1026.0,0.0,168,1.9000000000000021,11,1.5,0.6000000000000227,4.9
1764,12,28.1,49,16.4,1013.5,8.4,1610.0,0.0,168,1.8000000000000007,9,1.5,0.6000000000000227,4.7
1765,13,29.7,46,16.8,1013.2,8.8,1930.0,0.0,159,1.8999999999999986,6,1.4000000000000004,0.39999999999997726,5.300000000000001
1766,14,31.2,40,16.1,1012.6,8.0,2409.0,0.0,150,1.8999999999999986,7,1.5999999999999979,0.7000000000000455,5.4
1767,15,31.8,39,16.1,1011.2,9.1,2553.0,0.0,146,1.5000000000000036,4,1.3999999999999986,1.2999999999999545,5.6
1768,16,31.4,45,18.0,1010.3,7.8,2502.0,0.0,88,1.6000000000000014,8,2.200000000000001,1.0,4.199999999999999
1769,17,30.5,42,16.2,1009.6,10.5,2269.0,0.0,96,1.6999999999999993,4,2.3000000000000007,0.6999999999999318,5.8
1770,18,30.6,45,17.3,1009.2,10.5,1910.0,0.0,79,1.5,7,1.6000000000000014,0.39999999999997726,6.9
1771,19,29.0,54,18.6,1009.3,9.0,1440.0,0.0,85,2.200000000000003,13,2.6000000000000014,0.1999999999999318,5.7
1772,20,27.3,62,19.3,1009.7,9.3,839.8,0.0,97,1.5999999999999979,8,0.8999999999999986,0.40000000000009095,5.800000000000001
1773,21,26.4,72,21.0,1010.4,8.0,136.6,0.0,92,0.8999999999999986,10,1.6999999999999993,0.7999999999999545,4.6
1774,22,26.2,76,21.6,1011.3,7.2,-3.34,0.0,100,0.29999999999999716,4,0.6999999999999993,0.8999999999999773,4.4
1775,23,26.2,76,21.6,1012.0,6.3,-2.61,0.0,96,0.1999999999999993,1,0.1999999999999993,0.7000000000000455,3.5
1776,0,26.5,75,21.6,1012.8,6.5,-2.78,0.0,98,0.3000000000000007,1,0.1999999999999993,0.7999999999999545,3.4
1777,1,26.3,75,21.5,1013.2,8.1,-1.93,0.0,104,0.3000000000000007,2,0.3000000000000007,0.40000000000009095,5.3999999999999995
1778,2,26.3,74,21.3,1013.3,7.9,-2.03,0.0,100,0.09999999999999787,2,0.3000000000000007,0.09999999999990905,4.6000000000000005
1779,3,26.2,76,21.7,1013.0,6.3,-2.51,0.0,103,0.29999999999999716,2,0.3999999999999986,0.2999999999999545,3.5999999999999996
1780,4,25.9,76,21.2,1012.6,6.2,-2.48,0.0,115,0.3000000000000007,2,0.5,0.39999999999997726,4.4
1781,5,25.6,76,21.2,1012.2,6.4,-3.49,0.0,113,0.29999999999999716,1,0.1999999999999993,0.39999999999997726,4.2
1782,6,25.3,80,21.5,1012.0,6.0,-3.46,0.0,128,0.3999999999999986,4,0.3000000000000007,0.20000000000004547,3.7
1783,7,24.7,80,21.1,1012.0,5.8,-3.54,0.0,132,0.6000000000000014,2,0.6999999999999993,0.20000000000004547,4.5
1784,8,24.3,83,21.2,1012.2,3.0,-3.53,0.0,168,0.3999999999999986,3,0.3000000000000007,0.20000000000004547,1.7
1785,9,24.2,84,21.2,1012.5,3.3,0.884,0.0,148,0.29999999999999716,1,0.29999999999999716,0.2999999999999545,2.4
1786,10,25.1,83,22.1,1013.1,5.5,129.4,0.0,140,0.9000000000000021,1,0.8000000000000007,0.6000000000000227,3.4
1787,11,25.2,86,22.7,1013.8,5.0,509.0,0.8,146,1.2000000000000028,6,1.3999999999999986,0.6999999999999318,3.2
1788,12,25.0,83,21.8,1014.5,7.4,544.4,0.6,146,0.8999999999999986,4,1.0,0.7000000000000455,4.5
1789,13,27.6,71,21.9,1014.2,8.6,1348.0,0.0,135,2.700000000000003,13,1.0999999999999979,0.2999999999999545,5.699999999999999
1790,14,29.2,60,20.5,1013.7,9.9,2095.0,0.0,125,2.5,15,2.5,0.6000000000000227,5.7
1791,15,29.6,59,20.8,1013.0,10.3,1732.0,0.0,105,2.0,5,1.5,0.8000000000000682,5.200000000000001
1792,16,30.2,55,20.3,1012.0,11.6,2222.0,0.0,101,2.200000000000003,7,1.4000000000000021,1.0,7.199999999999999
1793,17,29.8,56,20.0,1011.4,11.2,2231.0,0.0,104,1.6000000000000014,5,1.6000000000000014,0.6000000000000227,6.1
1794,18,29.2,59,20.3,1010.9,9.9,1958.0,0.0,115,1.0,5,1.3000000000000007,0.5,5.6000000000000005
1795,19,28.6,62,20.6,1011.0,10.4,1421.0,0.0,108,1.3000000000000007,6,1.0,0.10000000000002274,6.5
1796,20,27.4,70,21.4,1011.2,8.6,803.6,0.0,100,1.5,8,0.8999999999999986,0.3000000000000682,5.5
1797,21,26.2,76,21.5,1011.5,7.5,97.33,0.0,96,1.2999999999999972,6,0.6000000000000014,0.2999999999999545,3.8
1798,22,26.2,76,21.6,1012.0,7.3,-3.5,0.0,105,0.1999999999999993,1,0.3000000000000007,0.5,4.3
1799,23,26.1,76,21.5,1012.8,6.0,-3.36,0.0,100,0.3000000000000007,2,0.1999999999999993,0.7999999999999545,4.3
1800,0,26.0,76,21.4,1013.4,5.4,-3.41,0.0,102,0.1999999999999993,1,0.1999999999999993,0.6000000000000227,3.5000000000000004
1801,1,26.1,75,21.4,1013.9,5.5,-3.34,0.0,104,0.3000000000000007,1,0.3000000000000007,0.5,3.4
1802,2,26.2,75,21.5,1013.8,6.3,-2.39,0.0,103,0.3000000000000007,1,0.20000000000000284,0.20000000000004547,3.1999999999999997
1803,3,26.2,74,21.1,1013.6,6.9,-2.24,0.0,106,0.1999999999999993,1,0.3999999999999986,0.2999999999999545,4.7
1804,4,26.1,75,21.3,1013.0,8.7,-1.84,0.0,110,0.1999999999999993,2,0.3000000000000007,0.6000000000000227,6.299999999999999
1805,5,26.0,76,21.3,1012.7,9.4,-2.71,0.0,128,0.1999999999999993,2,0.3000000000000007,0.2999999999999545,7.2
1806,6,25.6,77,21.1,1012.4,6.9,-3.29,0.0,139,0.6000000000000014,3,0.3999999999999986,0.3000000000000682,4.7
1807,7,25.2,78,21.2,1012.9,6.1,-3.29,0.0,141,0.5,2,0.09999999999999787,0.5,4.199999999999999
1808,8,24.5,81,20.9,1013.1,5.5,-3.49,0.0,152,0.6999999999999993,3,0.20000000000000284,0.20000000000004547,3.9
1809,9,24.0,82,20.8,1013.6,4.6,1.859,0.0,167,0.6000000000000014,1,0.1999999999999993,0.5,2.3999999999999995
1810,10,25.1,76,20.7,1014.5,6.3,242.5,0.0,161,1.1999999999999993,6,0.3000000000000007,0.8999999999999773,4.0
1811,11,26.9,68,20.5,1015.2,8.0,976.3,0.0,142,1.8999999999999986,10,0.5,0.7000000000000455,4.8
1812,12,27.8,60,19.4,1015.4,10.8,1439.0,0.0,143,1.5999999999999979,9,1.5999999999999979,0.2999999999999545,6.1000000000000005
1813,13,28.9,57,19.6,1015.4,10.6,1697.0,0.0,146,2.1999999999999993,7,1.5,0.20000000000004547,7.1
1814,14,30.7,47,18.3,1014.9,11.7,2527.0,0.0,128,2.3999999999999986,11,2.099999999999998,0.5,7.1
1815,15,30.8,51,19.5,1014.0,11.1,2852.0,0.0,106,1.0999999999999979,7,1.8999999999999986,0.8999999999999773,5.8
1816,16,30.5,53,19.8,1012.9,11.1,2571.0,0.0,109,1.5,5,1.0999999999999979,1.1000000000000227,6.199999999999999
1817,17,30.4,55,20.3,1011.6,10.0,2266.0,0.0,108,1.1000000000000014,5,1.5,1.2999999999999545,6.1
1818,18,29.9,55,19.8,1010.9,9.6,1878.0,0.0,106,1.1999999999999993,4,1.3000000000000007,0.7000000000000455,5.3999999999999995
1819,19,29.0,60,20.5,1010.9,10.0,1372.0,0.0,103,1.3999999999999986,5,1.1999999999999993,0.20000000000004547,5.9
1820,20,27.7,67,21.1,1011.0,9.4,722.5,0.0,104,1.4000000000000021,7,0.8000000000000007,0.20000000000004547,5.7
1821,21,26.6,73,21.4,1011.1,7.8,111.6,0.0,99,1.0999999999999979,6,0.6999999999999993,0.20000000000004547,3.7
1822,22,26.2,78,22.0,1011.6,8.4,-3.53,0.0,105,0.40000000000000213,5,0.6000000000000014,0.5,5.300000000000001
1823,23,26.1,78,22.0,1012.3,7.3,-3.54,0.0,109,0.1999999999999993,1,0.20000000000000284,0.6999999999999318,5.0
1824,0,26.3,78,22.1,1012.8,7.1,-3.52,0.0,109,0.1999999999999993,1,0.1999999999999993,0.6000000000000227,4.6
1825,1,26.3,78,22.1,1013.1,7.2,-3.38,0.0,109,0.3999999999999986,2,0.1999999999999993,0.40000000000009095,4.1
1826,2,26.4,76,21.9,1013.1,8.1,-2.96,0.0,111,0.1999999999999993,2,0.20000000000000284,0.1999999999999318,4.6
1827,3,26.2,75,21.5,1012.8,10.2,-3.51,0.0,114,0.29999999999999716,1,0.5,0.39999999999997726,5.799999999999999
1828,4,26.0,74,21.0,1012.4,11.0,-3.46,0.0,119,0.1999999999999993,1,0.5,0.5,6.8
1829,5,25.5,75,20.8,1012.0,8.8,-3.54,0.0,129,0.5,1,0.1999999999999993,0.39999999999997726,5.500000000000001
1830,6,25.3,74,20.3,1011.9,8.1,-3.54,0.0,132,0.3000000000000007,1,0.5,0.20000000000004547,5.0
1831,7,24.4,76,19.9,1012.0,7.4,-3.54,0.0,162,1.0,3,0.40000000000000213,0.20000000000004547,5.300000000000001
1832,8,23.6,75,18.8,1012.4,6.0,-3.54,0.0,142,0.7999999999999972,2,1.0,0.39999999999997726,4.0
1833,9,22.8,77,18.5,1012.6,5.6,0.312,0.0,169,0.9000000000000021,3,0.5,0.3000000000000682,3.5999999999999996
1834,10,23.9,73,18.7,1013.4,5.6,300.0,0.0,159,1.1999999999999993,4,0.5,0.7999999999999545,2.9999999999999996
1835,11,26.1,61,18.1,1014.0,8.7,989.0,0.0,152,2.200000000000003,12,1.1000000000000014,0.6000000000000227,5.3999999999999995
1836,12,27.9,54,17.7,1014.2,9.4,1586.0,0.0,154,1.8999999999999986,9,0.8000000000000007,0.20000000000004547,5.0
1837,13,29.7,48,17.6,1014.1,10.9,1861.0,0.0,164,1.6999999999999993,6,0.8000000000000007,0.2999999999999545,6.6000000000000005
1838,14,30.8,43,16.6,1013.3,11.2,2421.0,0.0,160,1.6999999999999993,7,1.7999999999999972,0.900000000000091,6.499999999999999
1839,15,32.2,39,16.6,1012.3,10.3,2560.0,0.0,162,1.5000000000000036,5,1.3000000000000007,1.0,5.4
1840,16,32.4,38,16.4,1011.2,9.8,2351.0,0.0,148,1.8999999999999986,6,1.8000000000000007,1.1999999999999318,6.1000000000000005
1841,17,32.6,40,17.1,1010.3,10.7,1690.0,0.0,114,1.3000000000000007,7,2.099999999999998,0.900000000000091,7.499999999999999
1842,18,32.1,43,18.1,1009.8,9.4,1669.0,0.0,100,2.0,8,2.3999999999999986,0.5,6.0
1843,19,29.7,51,18.6,1010.1,9.1,1404.0,0.0,98,2.400000000000002,9,1.7000000000000028,0.3000000000000682,4.8
1844,20,27.9,62,19.9,1010.6,9.4,778.0,0.0,99,2.0,11,1.0999999999999979,0.6000000000000227,5.6000000000000005
1845,21,26.6,73,21.3,1011.0,8.2,122.5,0.0,96,1.2999999999999972,11,1.4000000000000021,0.39999999999997726,4.1
1846,22,26.7,77,22.2,1011.8,8.8,-3.06,0.0,99,0.3000000000000007,4,1.0,0.7999999999999545,5.700000000000001
1847,23,26.4,78,22.3,1012.5,7.0,-2.97,0.0,113,0.3000000000000007,2,0.40000000000000213,0.7000000000000455,4.7
1848,0,26.7,77,22.2,1013.0,7.5,-2.21,0.0,103,0.3000000000000007,1,0.10000000000000142,0.5,4.2
1849,1,26.4,77,22.1,1013.2,7.6,-2.99,0.0,104,0.3000000000000007,1,0.1999999999999993,0.20000000000004547,4.699999999999999
1850,2,26.6,76,21.9,1013.2,7.5,-2.65,0.0,108,0.20000000000000284,1,0.20000000000000284,0.1999999999999318,4.0
1851,3,26.3,73,21.2,1012.9,9.3,-2.69,0.0,118,0.3000000000000007,3,0.6999999999999993,0.3000000000000682,5.9
1852,4,26.0,73,20.8,1012.4,8.4,-3.51,0.0,118,0.40000000000000213,1,0.3000000000000007,0.5,4.9
1853,5,25.7,72,20.4,1011.8,8.4,-3.34,0.0,126,0.40000000000000213,1,0.40000000000000213,0.6000000000000227,4.9
1854,6,25.5,73,20.3,1011.8,8.4,-2.34,0.0,132,0.1999999999999993,1,0.09999999999999787,0.20000000000004547,5.4
1855,7,25.2,73,19.9,1011.6,6.5,-2.67,0.0,145,0.3000000000000007,2,0.5,0.1999999999999318,4.6
1856,8,24.2,75,19.4,1012.1,6.7,-3.34,0.0,152,1.0,2,0.6999999999999993,0.5,4.800000000000001
1857,9,23.6,75,18.9,1012.6,5.8,2.407,0.0,163,0.6999999999999993,1,0.5,0.5,3.8
1858,10,24.6,71,19.0,1013.0,6.1,256.3,0.0,159,1.1000000000000014,4,0.3000000000000007,0.39999999999997726,3.1999999999999997
1859,11,26.1,66,19.2,1013.6,8.6,892.9,0.0,150,1.5,6,0.5,0.6000000000000227,5.199999999999999
1860,12,27.5,60,19.1,1013.9,9.0,1262.0,0.0,143,1.3999999999999986,6,0.6999999999999993,0.2999999999999545,5.5
1861,13,29.5,52,18.5,1013.7,9.2,1703.0,0.0,144,2.599999999999998,9,1.3999999999999986,0.2999999999999545,5.1
1862,14,29.8,51,18.4,1013.1,12.9,2423.0,0.0,116,1.7000000000000028,5,1.6999999999999993,0.6000000000000227,8.3
1863,15,30.7,50,19.0,1012.2,10.3,2421.0,0.0,107,1.4000000000000021,4,1.5999999999999979,1.0,5.200000000000001
1864,16,31.0,46,18.1,1011.4,11.7,2624.0,0.0,106,0.8999999999999986,4,1.1999999999999993,0.8000000000000682,7.1
1865,17,30.8,50,19.1,1010.5,11.5,2321.0,0.0,112,1.1000000000000014,7,1.8999999999999986,0.8999999999999773,7.5
1866,18,29.6,56,19.8,1009.9,9.7,1948.0,0.0,97,2.1999999999999993,11,1.9000000000000021,0.6000000000000227,4.8999999999999995
1867,19,28.7,59,19.9,1009.9,9.2,1401.0,0.0,95,1.0999999999999979,4,0.6999999999999993,0.20000000000004547,4.699999999999999
1868,20,27.7,64,20.1,1010.0,8.9,786.7,0.0,98,1.1000000000000014,5,0.8000000000000007,0.2999999999999545,5.6000000000000005
1869,21,26.2,73,20.9,1010.3,8.5,122.4,0.0,99,1.4000000000000021,9,0.8000000000000007,0.2999999999999545,6.7
1870,22,26.1,77,21.8,1010.9,5.4,-3.54,0.0,101,0.40000000000000213,4,0.8000000000000007,0.6000000000000227,3.2
1871,23,26.0,77,21.5,1011.4,5.6,-3.54,0.0,106,0.1999999999999993,1,0.5,0.5,3.3
1872,0,25.5,78,21.5,1011.9,4.8,-3.54,0.0,104,0.6000000000000014,2,0.3000000000000007,0.5,3.6999999999999997
1873,1,26.1,78,21.9,1012.3,6.8,-3.47,0.0,100,0.8999999999999986,2,0.6999999999999993,0.39999999999997726,4.4
1874,2,25.6,81,22.0,1012.5,6.0,-3.54,0.0,108,0.6000000000000014,3,0.20000000000000284,0.20000000000004547,4.1
1875,3,25.8,79,22.0,1012.2,4.9,-3.52,0.0,116,0.3000000000000007,2,0.10000000000000142,0.2999999999999545,2.9000000000000004
1876,4,26.0,78,21.9,1011.8,7.9,-3.17,0.0,120,0.1999999999999993,1,0.1999999999999993,0.5,5.5
1877,5,25.6,75,20.8,1011.4,8.0,-3.45,0.0,133,0.3999999999999986,4,1.0999999999999979,0.39999999999997726,5.5
1878,6,24.6,81,21.0,1011.1,5.7,-3.42,0.0,171,1.0,6,0.3000000000000007,0.2999999999999545,4.5
1879,7,24.4,81,21.0,1011.1,3.5,-3.49,0.0,168,0.40000000000000213,3,0.3000000000000007,0.20000000000004547,1.7
1880,8,24.2,76,19.7,1011.4,5.1,-3.33,0.0,168,0.40000000000000213,5,1.3000000000000007,0.2999999999999545,3.1999999999999997
1881,9,23.7,74,18.8,1011.7,5.1,2.35,0.0,177,0.6999999999999993,2,0.8999999999999986,0.3000000000000682,2.8
1882,10,24.8,67,18.3,1012.4,6.9,284.1,0.0,173,1.1000000000000014,7,0.6000000000000014,0.6999999999999318,4.0
1883,11,26.7,61,18.5,1013.0,7.6,963.3,0.0,153,1.8999999999999986,8,1.0,0.7000000000000455,4.3999999999999995
1884,12,28.0,57,18.8,1013.3,9.2,1541.0,0.0,148,1.8000000000000007,5,0.9000000000000021,0.6000000000000227,5.799999999999999
1885,13,29.3,50,17.8,1013.2,9.0,1868.0,0.0,127,2.0,8,1.3999999999999986,0.2999999999999545,5.3
1886,14,30.8,47,18.0,1012.6,9.2,2457.0,0.0,125,2.400000000000002,7,1.1999999999999993,0.6000000000000227,5.799999999999999
1887,15,30.8,46,18.0,1011.8,11.5,2436.0,0.0,100,1.5,5,1.3000000000000007,0.8000000000000682,5.6
1888,16,30.5,49,18.7,1011.1,12.5,2514.0,0.0,113,1.1999999999999993,6,1.8000000000000007,0.6999999999999318,7.8
1889,17,30.7,50,19.1,1010.7,11.2,2248.0,0.0,99,1.2999999999999972,7,1.6999999999999993,0.6000000000000227,6.1
1890,18,30.1,49,18.2,1009.9,11.0,1911.0,0.0,103,0.8000000000000007,5,1.3999999999999986,0.8000000000000682,7.0
1891,19,29.1,53,18.5,1009.7,9.6,1350.0,0.0,103,1.3999999999999986,5,1.3000000000000007,0.2999999999999545,5.1
1892,20,27.5,64,20.2,1010.3,9.3,680.2,0.0,100,1.6000000000000014,11,1.6000000000000014,0.6999999999999318,5.000000000000001
1893,21,26.6,71,20.8,1010.9,8.8,91.71,0.0,102,0.8999999999999986,6,0.5999999999999979,0.6000000000000227,6.6000000000000005
1894,22,26.2,76,21.6,1011.4,7.4,-3.53,0.0,122,0.5,5,0.8000000000000007,0.5,5.7
1895,23,26.3,73,21.2,1012.1,5.6,-3.54,0.0,112,0.3999999999999986,4,0.6999999999999993,0.7000000000000455,3.0999999999999996
1896,0,26.3,75,21.4,1012.8,5.6,-3.53,0.0,116,0.3000000000000007,3,0.29999999999999716,0.7999999999999545,3.0999999999999996
1897,1,26.3,72,20.9,1013.1,7.8,-3.31,0.0,115,0.29999999999999716,3,0.6000000000000014,0.3000000000000682,5.4
1898,2,26.2,72,20.6,1013.2,5.5,-2.96,0.0,134,0.3000000000000007,2,0.3999999999999986,0.1999999999999318,3.5
1899,3,25.6,75,20.8,1012.7,4.5,-3.5,0.0,152,0.5999999999999979,3,0.3999999999999986,0.5,3.7
1900,4,24.8,77,20.5,1012.2,3.1,-3.54,0.0,166,0.8000000000000007,2,0.3999999999999986,0.5,2.1
1901,5,24.6,74,19.7,1011.7,3.0,-3.23,0.0,152,0.3999999999999986,4,0.9000000000000021,0.5,2.0
1902,6,23.9,77,19.7,1011.5,3.3,-3.52,0.0,162,0.7000000000000028,3,0.1999999999999993,0.20000000000004547,2.5
1903,7,24.2,78,20.1,1011.7,4.0,-3.39,0.0,173,0.5999999999999979,3,0.5,0.3000000000000682,1.9
1904,8,24.5,75,19.8,1011.8,5.7,-2.19,0.0,170,0.3000000000000007,3,0.3999999999999986,0.09999999999990905,3.1
1905,9,24.1,73,18.9,1012.2,6.3,2.7680000000000002,0.0,169,0.3999999999999986,4,0.9000000000000021,0.599999999999909,3.9
1906,10,24.6,70,18.8,1012.8,7.0,236.3,0.0,166,0.6999999999999993,3,0.3000000000000007,0.599999999999909,4.1
1907,11,26.2,65,19.2,1013.6,8.5,673.3,0.0,158,1.5999999999999979,6,0.6999999999999993,0.8000000000000682,5.4
1908,12,27.7,59,19.0,1013.8,10.6,1416.0,0.0,149,1.5999999999999979,6,1.0,0.1999999999999318,7.5
1909,13,28.9,54,18.6,1013.5,8.0,1446.0,0.0,126,1.5,6,1.3000000000000007,0.2999999999999545,4.2
1910,14,30.5,51,19.1,1012.9,9.2,1952.0,0.0,129,1.6999999999999993,5,1.1999999999999993,0.6000000000000227,5.8999999999999995
1911,15,30.4,50,18.7,1012.0,10.1,1921.0,0.0,108,2.1000000000000014,7,1.3000000000000007,1.0,5.699999999999999
1912,16,30.5,49,18.6,1011.4,11.0,2458.0,0.0,106,1.3000000000000007,5,1.0999999999999979,0.6000000000000227,6.0
1913,17,30.8,50,19.2,1010.7,12.2,2270.0,0.0,97,1.5,6,1.4000000000000021,0.6999999999999318,7.6
1914,18,29.8,56,19.9,1010.2,12.2,1843.0,0.0,90,1.1000000000000014,7,1.3000000000000007,0.5,7.699999999999999
1915,19,28.7,58,19.6,1010.2,8.5,1315.0,0.0,85,1.9000000000000021,5,1.0,0.09999999999990905,4.2
1916,20,27.5,67,20.7,1010.5,8.1,682.0,0.0,93,1.6000000000000014,9,1.1000000000000014,0.2999999999999545,4.6
1917,21,26.5,75,21.7,1011.1,7.3,92.18,0.0,82,1.1000000000000014,8,0.8999999999999986,0.6000000000000227,4.1
1918,22,26.4,75,21.7,1011.7,7.3,-3.54,0.0,96,0.1999999999999993,1,0.1999999999999993,0.6000000000000227,4.199999999999999
1919,23,26.4,75,21.7,1012.4,6.9,-3.34,0.0,103,0.3000000000000007,1,0.1999999999999993,0.6999999999999318,4.0
1920,0,26.4,75,21.7,1013.0,7.1,-3.53,0.0,97,0.3999999999999986,2,0.1999999999999993,0.7000000000000455,4.3999999999999995
1921,1,26.2,76,21.7,1013.3,6.2,-3.53,0.0,108,0.3000000000000007,1,0.1999999999999993,0.2999999999999545,3.8000000000000003
1922,2,26.3,74,21.3,1013.4,7.0,-3.52,0.0,107,0.1999999999999993,4,0.5999999999999979,0.20000000000004547,3.5
1923,3,26.0,74,21.0,1012.9,9.2,-3.47,0.0,110,0.3000000000000007,2,0.5,0.5,6.199999999999999
1924,4,25.8,73,20.6,1012.5,7.6,-3.54,0.0,116,0.1999999999999993,2,0.5,0.5,4.8
1925,5,25.5,75,20.9,1012.2,7.5,-3.54,0.0,123,0.3999999999999986,3,0.29999999999999716,0.2999999999999545,5.1
1926,6,25.4,75,20.7,1012.2,6.9,-3.52,0.0,131,0.3000000000000007,2,0.3999999999999986,0.10000000000002274,5.1000000000000005
1927,7,24.7,77,20.4,1012.3,4.5,-3.53,0.0,154,0.6999999999999993,3,0.3000000000000007,0.1999999999999318,3.0
1928,8,23.9,81,20.5,1012.6,5.1,-3.54,0.0,161,0.8000000000000007,4,0.1999999999999993,0.3000000000000682,3.3999999999999995
1929,9,23.7,82,20.4,1013.2,4.9,2.6239999999999997,0.0,163,0.5,2,0.3999999999999986,0.6000000000000227,2.7
1930,10,24.7,77,20.4,1013.7,7.0,240.6,0.0,169,1.0,5,0.1999999999999993,0.5,3.6
1931,11,26.4,67,19.7,1014.1,9.0,926.1,0.0,152,1.6999999999999993,10,0.8999999999999986,0.39999999999997726,5.9
1932,12,27.5,60,19.1,1014.4,9.0,1396.0,0.0,148,1.8000000000000007,8,1.0,0.39999999999997726,5.0
1933,13,30.0,51,18.8,1014.6,9.6,1687.0,0.0,132,2.6000000000000014,10,1.3000000000000007,0.20000000000004547,5.8999999999999995
1934,14,31.4,47,18.7,1013.8,9.9,2688.0,0.0,116,2.1999999999999993,7,1.4000000000000021,0.8999999999999773,6.1000000000000005
1935,15,30.4,46,17.4,1012.9,10.6,2543.0,0.0,103,1.6000000000000014,5,1.8999999999999986,1.0,4.8
1936,16,30.1,48,18.0,1012.0,11.6,2573.0,0.0,105,0.9000000000000021,7,2.3000000000000007,0.8999999999999773,6.6
1937,17,29.5,53,18.9,1011.2,11.3,2289.0,0.0,93,1.0,6,1.7000000000000028,0.7999999999999545,6.000000000000001
1938,18,29.3,58,20.1,1010.7,10.8,1890.0,0.0,78,1.4000000000000021,7,1.6000000000000014,0.5,6.800000000000001
1939,19,28.5,61,20.4,1010.7,9.0,1355.0,0.0,89,1.0,4,0.6999999999999993,0.09999999999990905,5.3
1940,20,27.2,66,20.2,1011.1,8.1,706.3,0.0,95,1.3000000000000007,5,0.6000000000000014,0.39999999999997726,4.1
1941,21,26.3,73,21.0,1011.7,8.1,101.5,0.0,97,1.1000000000000014,7,0.8000000000000007,0.6000000000000227,5.3999999999999995
1942,22,26.2,75,21.4,1012.6,7.3,-3.54,0.0,87,0.29999999999999716,2,0.3999999999999986,0.8999999999999773,4.6
1943,23,26.5,74,21.5,1013.5,7.3,-3.52,0.0,97,0.3000000000000007,1,0.1999999999999993,0.8999999999999773,4.0
1944,0,26.3,75,21.6,1014.1,7.5,-3.49,0.0,90,0.1999999999999993,1,0.1999999999999993,0.6000000000000227,4.4
1945,1,26.5,75,21.6,1014.6,7.7,-3.25,0.0,96,0.1999999999999993,1,0.09999999999999787,0.5,4.6
1946,2,26.3,73,21.1,1014.6,8.5,-3.25,0.0,97,0.1999999999999993,3,0.6999999999999993,0.10000000000002274,5.0
1947,3,26.3,72,20.9,1014.3,8.9,-2.53,0.0,97,0.10000000000000142,2,0.3000000000000007,0.3000000000000682,5.0
1948,4,25.8,72,20.4,1013.7,8.4,-2.61,0.0,98,0.5,2,0.6999999999999993,0.599999999999909,4.9
1949,5,25.5,68,19.1,1013.2,8.1,-3.54,0.0,104,0.5,4,1.3999999999999986,0.5,3.8999999999999995
1950,6,25.0,66,18.1,1013.1,8.1,-3.54,0.0,124,0.6000000000000014,3,1.1000000000000014,0.10000000000002274,4.699999999999999
1951,7,24.4,69,18.4,1013.3,7.7,-3.54,0.0,140,0.6999999999999993,3,0.3999999999999986,0.2999999999999545,5.7
1952,8,23.2,73,18.1,1013.6,4.9,-3.54,0.0,154,1.1999999999999993,5,0.29999999999999716,0.3000000000000682,3.0000000000000004
1953,9,22.6,76,18.1,1014.1,4.4,3.193,0.0,171,0.6999999999999993,3,0.1999999999999993,0.5,2.4000000000000004
1954,10,24.0,72,18.5,1014.7,5.0,231.9,0.0,161,1.3999999999999986,5,0.5,0.6000000000000227,2.7
1955,11,26.3,64,19.1,1015.3,6.9,964.1,0.0,142,2.3999999999999986,8,1.0,0.599999999999909,4.5
1956,12,28.1,57,18.7,1015.4,9.5,1597.0,0.0,125,2.099999999999998,9,1.5,0.10000000000002274,5.2
1957,13,28.8,49,17.1,1015.2,10.2,1980.0,0.0,120,1.1999999999999993,8,1.8000000000000007,0.1999999999999318,5.299999999999999
1958,14,29.9,49,18.1,1014.5,10.3,2409.0,0.0,125,1.2999999999999972,4,1.6000000000000014,0.7000000000000455,6.500000000000001
1959,15,29.5,50,18.0,1013.4,10.8,2628.0,0.0,105,1.3999999999999986,5,1.5,1.1000000000000227,5.9
1960,16,29.4,49,17.7,1012.4,9.7,2559.0,0.0,112,1.0,6,1.1999999999999993,1.0,4.999999999999999
1961,17,29.1,52,18.3,1011.5,9.8,2286.0,0.0,106,1.3999999999999986,5,1.4000000000000021,0.8999999999999773,4.4
1962,18,28.6,58,19.6,1011.0,11.1,1887.0,0.0,98,1.6999999999999993,9,1.6000000000000014,0.5,6.699999999999999
